series_id,series_name,quarters_seen,quarters_near_ceiling,quarters_below_90pct,max_on_loan_pct_nav,min_coverage
S000007558,VALUE LINE ASSET ALLOCATION FUND INC,4,0,0,0.025280191491029162,1.0197290327119986
S000058010,WisdomTree U.S. Multifactor Fund,4,0,0,0.02646124659014463,1.0152350322246644
S000008718,Calvert Bond Fund,4,0,0,0.01045663353416116,1.021019439878721
S000036841,JPMorgan Global Active Allocation Portfolio,4,0,0,0.04862662625681992,1.0236447802143671
S000040131,Madison Large Cap Fund,3,0,0,0.03917571789391523,1.0249444307236355
S000001984,AST Large-Cap Growth Portfolio,4,0,0,0.026722717527126558,0.9648327656002827
S000004315,iShares Europe ETF,4,0,0,0.0028952873068467714,0.9998655273037917
S000007484,Select Technology Portfolio,4,0,0,0.004830161969248121,0.9693876930805576
S000007493,Select Tech Hardware Portfolio,4,0,0,0.007756274197866113,0.9992774668242066
S000030007,VANGUARD GLOBAL EX-U.S. REAL ESTATE INDEX FUND,4,0,0,0.011809849191531337,1.1486002103425466
S000037226,Victory Cornerstone Aggressive Fund,4,0,0,0.05458074104782772,1.0211988009780038
S000042685,T. Rowe Price Global Industrials Fund,4,0,0,0.05433904075602179,1.0061635337277726
S000064804,Defiance Connective Technologies ETF,4,0,0,0.1136096328917718,0.9503785482881681
S000082271,Amplify Etho Climate Leadership U.S. ETF,3,0,0,0.016718319159668094,1.0201906386088864
S000002520,"BlackRock Capital Appreciation Fund, Inc.",2,0,0,0.027242954774542152,1.0321651859350833
S000007491,Select Enterprise Technology Services Portfolio,4,0,0,0.047131417839689584,1.0144334529303471
S000008236,Active Bond Trust,4,0,0,0.002463967254871326,1.0212870126639084
S000023000,Putnam Emerging Markets Equity Fund,3,0,0,0.025003600434984268,1.0128913443830572
S000026044,Mid-Cap Plus Bond Alpha Portfolio,4,0,0,0.012289084361456457,1.019408273417922
S000030000,VANGUARD RUSSELL 1000 INDEX FUND,4,0,0,0.00019979890230820526,0.9607856146482071
S000048544,U.S. Global Jets ETF,4,0,0,0.13616250280664624,0.9935670482159898
S000063170,Strategic Advisers Fidelity Emerging Markets Fund,4,0,0,0.005443413205005078,1.0027847587237648
S000068856,Direxion Work From Home ETF,1,0,0,0.07460138217073223,1.0186987528888367
S000000218,Invesco Small Cap Equity Fund,4,0,0,0.14536612704672405,1.0214530041448087
S000000777,Putnam Small Cap Growth Fund,4,0,0,0.07915443695447301,1.0211225520008362
S000002841,VANGUARD EXTENDED MARKET INDEX FUND,4,0,0,0.019406634468004023,1.0171193292967309
S000004446,VANGUARD CONSUMER DISCRETIONARY INDEX FUND,4,0,0,0.004414819175867477,0.9859443954775996
S000006214,Hotchkis and Wiley Mid-Cap Value Fund,2,0,0,0.04097122749047571,1.0182548175251005
S000040757,Villere Equity Fund,4,0,0,0.2085731114804463,1.016792363708735
S000048296,Goldman Sachs ActiveBeta(R) U.S. Small Cap Equity ETF,4,0,0,0.015992272601418285,1.0387078028532502
S000009051,EQ/All Asset Growth Allocation Portfolio,4,0,0,0.028125691833544,1.0202436729665993
S000070904,Dimensional International Value ETF,4,0,0,0.03697637569700561,1.0361304672175609
S000006533,BlackRock Capital Appreciation Portfolio,2,0,0,0.017740437887997937,1.0227745995535042
S000010435,AB Small Cap Growth Portfolio,4,0,0,0.2754598645517346,1.0219055740271532
S000005387,Nuveen Large Cap Growth Index Fund,4,0,0,0.006792317560995271,1.02468482319114
S000006034,PACE Global Real Estate Securities Investments,4,0,0,0.1392757493400904,1.0373170046084985
S000061891,Empower Core Strategies: International Equity Fund,2,0,0,0.0005317799067967948,1.0215699115152455
S000086878,Intelligent Livermore ETF,4,0,0,0.16359327444200958,0.9915551554313697
S000089354,Touchstone ETF Trust-Touchstone Sands Capital US Select Growth ETF,2,0,0,0.009744567723887845,1.0350969747525975
S000003807,Financial Services Fund,2,0,0,0.007669614753404593,1.014075846332586
S000004252,iShares MSCI Netherlands ETF,4,0,0,0.01048791497336095,0.9933061613046452
S000006427,Calamos Growth & Income Portfolio,3,0,0,0.018836732913323953,1.0150623116961106
S000029150,Strategic Advisers Core Income Fund,4,0,0,0.011404589417243857,1.0142223996024198
S000043316,Cambria Global Momentum ETF,4,0,0,0.11773213939469653,0.9971843352084322
S000045403,"T. Rowe Price Credit Opportunities Fund, Inc.",4,0,0,0.028903169233482528,0.9264194434663781
S000073419,ProShares S&P Kensho Cleantech ETF,4,0,0,0.2179541114345626,1.0204081632653061
S000076475,Gotham 1000 Value ETF,4,0,0,0.16235244358491585,1.0092825947404624
S000002846,VANGUARD SMALL-CAP GROWTH INDEX FUND,4,0,0,0.019396825801516568,0.9778260094470969
S000004328,iShares U.S. Real Estate ETF,4,0,0,0.0015474318763712494,0.9963306721226495
S000005440,Fidelity Advisor Global Capital Appreciation Fund,2,0,0,0.014517058520095686,1.0175399145491342
S000018557,Free Market Fixed Income Fund,4,0,0,0.05353782608918392,1.021936656491752
S000061893,Empower Core Strategies: U.S. Equity Fund,4,0,0,0.007541643362704381,1.0210357232833311
S000077383,iShares J.P. Morgan Broad USD Emerging Markets Bond ETF,4,0,0,0.011285475257882488,1.0189686853992803
S000000610,Nuveen International Value Fund,3,0,0,0.02362526941369449,1.0270916298973196
S000009388,Washington Mutual Investors Fund,4,0,0,0.004756512902017737,1.0274462997620746
S000010448,AB Relative Value Portfolio,4,0,0,0.03569682415818114,1.0202590030830456
S000019666,SPDR Portfolio Short Term Corporate Bond ETF,4,0,0,0.059903933390694816,1.0229154645256118
S000028942,VanEck IG Floating Rate ETF,4,0,0,0.01128110820135267,1.025681199571368
S000032438,Brighthouse/Franklin Low Duration Total Return Portfolio,4,0,0,0.15991672379960215,1.0213885311366764
S000055844,Impax Large Cap Fund,2,0,0,0.009790086058219198,1.0200614985424967
S000063360,SPDR S&P Kensho Clean Power ETF,4,0,0,0.20416894237656213,1.006682771876027
S000000297,BNY Mellon Short Term Income Fund,4,0,0,0.10286858439150799,1.0277126257575786
S000036772,VanEck Fallen Angel High Yield Bond ETF,4,0,0,0.1118011441167826,1.0335223814959467
S000062644,EQ/T.Rowe Price Health Sciences Portfolio,4,0,0,0.04984613298398234,1.0220954156374926
S000070906,Dimensional U.S. Small Cap ETF,4,0,0,0.12930934113954054,1.025416409862442
S000005081,College Retirement Equities Fund - Global Equities Account,4,0,0,0.008032720124027837,1.018890000269227
S000011115,Harris Oakmark International Portfolio,4,0,0,0.05593835561664876,1.0274042285702658
S000029341,Direxion Daily Regional Banks Bull 3X Shares,3,0,0,0.018087564167991958,1.0208021390868682
S000036793,1290 VT High Yield Bond Portfolio,4,0,0,0.11389302489329187,1.0210795821612835
S000051210,Nationwide Strategic Income Fund,4,0,0,0.12923671107684917,1.0255803726421335
S000072997,Avantis International Large Cap Value ETF,4,0,0,0.0676922409243731,1.026566523551803
S000073995,VanEck Green Metals ETF,4,0,0,0.08736224697616218,1.0117349366950152
S000006900,NYLI Income Builder Fund,4,0,0,0.009538920162761798,1.0184354387204402
S000008706,VOYA INDEX PLUS MIDCAP PORTFOLIO,4,0,0,0.009844449447169546,1.0161326850796575
S000017158,Voya Inflation Protected Bond Plus Portfolio,4,0,0,0.0030378739071583315,1.0352921064468736
S000023755,Empower Core Bond Fund,4,0,0,0.03992131615042559,1.0209187304626068
S000024524,"T. Rowe Price Global Multi-Sector Bond Fund, Inc.",4,0,0,0.0178118003354812,0.9692847946916417
S000044181,WBI BullBear Value 3000 ETF,3,0,0,0.15143123578647985,1.0084402339388157
S000053601,iShares MSCI Global Sustainable Development Goals ETF,4,0,0,0.06298427776311451,1.013526801267768
S000000788,Victory Sycamore Established Value Fund,4,0,0,0.005677067983334872,1.0202878037272942
S000002100,T. Rowe Price International Stock Portfolio,4,0,0,0.05463766493361513,1.0022036237879797
S000003770,S&P MidCap 400 Pure Growth Fund,2,0,0,0.03781239982564389,1.0139686821901353
S000003800,Transportation Fund,1,0,0,0.05892717680754092,1.038287350675589
S000003809,Technology Fund,2,0,0,0.008600749163549214,0.9717751563894561
S000005002,Nationwide Investor Destinations Moderately Aggressive Fund,4,0,0,0.05855612049076511,1.020408051065102
S000006497,Artisan Mid Cap Value Fund,3,0,0,0.013062613223288777,0.9920634920634921
S000007151,Fidelity Balanced Fund,4,0,0,0.0019863519188032643,0.9860893549369871
S000015261,Invesco RAFI Developed Markets ex-U.S. ETF,3,0,0,0.06837448427115739,1.060034587717107
S000030981,GuidePath Growth Allocation Fund,4,0,0,0.13588385726305116,0.9942267099295344
S000051872,VANGUARD INTERNATIONAL HIGH DIVIDEND YIELD INDEX FUND,4,0,0,0.006941535291512552,1.073633597400598
S000053572,Victory High Yield Fund,4,0,0,0.08698402189649797,1.0213667260433124
S000056849,Invesco S&P SmallCap Quality ETF,4,0,0,0.20089442382889947,1.0212827858529538
S000062810,Fidelity Series Large Cap Growth Index Fund,4,0,0,0.0033497447399711716,1.021844043992544
S000063361,SPDR S&P Kensho Final Frontiers ETF,4,0,0,0.08649307624729309,0.963084069724689
S000000227,Invesco EQV European Equity Fund,4,0,0,0.08448259185018975,1.0287787355332658
S000003825,MML Managed Volatility Fund,4,0,0,0.0003037725605520114,1.020350677300924
S000004250,iShares MSCI Malaysia ETF,4,0,0,0.1472256990896756,1.0610492125461646
S000011751,Payden Limited Maturity Fund,4,0,0,0.006247934204992609,0.9906502069110419
S000019230,Invesco Fundamental High Yield Corporate Bond ETF,4,0,0,0.3195197704581991,1.024348027704927
S000040880,Schwab Fundamental International Small Equity ETF,4,0,0,0.040274273420801296,1.0555999713217254
S000046499,Schwab Fundamental Global Real Estate Index Fund,4,0,0,0.013611015873559394,1.0895988663530771
S000024920,ProShares UltraPro MidCap400,4,0,0,0.0036227103533609147,1.020914052985442
S000033315,FlexShares Morningstar Global Upstream Natural Resources Index Fund,4,0,0,0.09486548468888129,1.0459912221497194
S000045650,Fidelity Advisor Series Equity Growth Fund,4,0,0,0.006528141288797487,1.003059250144534
S000055185,SPDR SSGA Fixed Income Sector Rotation ETF,4,0,0,0.08795652178578475,1.0224239669249755
S000077958,Calvert International Responsible Index ETF,4,0,0,0.06150487155766322,1.0546217791389856
S000013722,VanEck Environmental Services ETF,4,0,0,0.08175510094498774,1.0241618454221628
S000058496,JNL/Mellon U.S. Stock Market Index Fund,4,0,0,0.0055136734694683906,0.9199964734874854
S000080558,Avantis International Small Cap Equity ETF,4,0,0,0.05738486397305091,1.0562005235212917
S000005417,NVIT Invesco Small Cap Growth Fund,4,0,0,0.290519119066021,1.0225833805229487
S000007726,VIP Index 500 Portfolio,4,0,0,0.006310724414525327,0.904106244029786
S000014039,SPDR(R) S&P(R) International Small Cap ETF,4,0,0,0.20574503611928446,1.0492354056139994
S000017687,Fidelity Advisor Value Fund,4,0,0,0.05773327413879821,1.0044017833754948
S000044437,JNL/T. Rowe Price Balanced Fund,4,0,0,0.012197794670025509,1.0371853308657542
S000005003,Nationwide Investor Destinations Moderate Fund,4,0,0,0.1074124210915284,1.0204023030122873
S000007608,VY(R) T. ROWE PRICE DIVERSIFIED MID CAP GROWTH PORTFOLIO,4,0,0,0.018294837041898927,0.9927965161855071
S000007682,LargeCap Growth Account I,4,0,0,0.0005112855077661151,0.9642143724712954
S000008749,Templeton Global Balanced Fund,3,0,0,0.0064401429897680985,1.0151928866484632
S000023365,Invesco Active U.S. Real Estate ETF,4,0,0,0.06357940031403678,1.0239075502961215
S000043499,PGIM Short Duration Multi-Sector Bond Fund,4,0,0,0.010048425401208845,0.98747535192653
S000046865,AZL DFA International Core Equity Fund,4,0,0,0.020172860451784392,1.0497892705217544
S000061604,iShares ESG Aware MSCI USA Small-Cap ETF,4,0,0,0.07879537526436839,1.0121289293350135
S000069694,Leatherback Long/Short Alternative Yield ETF,4,0,0,0.09796433945207626,1.0140267496479038
S000001435,THRIVENT INCOME PORTFOLIO,4,0,0,0.012053651184663162,1.0212468258347518
S000003888,Putnam VT Small Cap Value Fund,4,0,0,0.09267759882906966,1.0252909460149613
S000004258,iShares MSCI South Korea ETF,4,0,0,0.11792123058065311,1.0602015288288975
S000007756,VIP Utilities Portfolio,3,0,0,0.009232016055813303,1.0063038023477935
S000012903,Victory International Fund,4,0,0,0.01652004639714616,1.0445844677253282
S000032974,First Trust S-Network Future Vehicles & Technology ETF,4,0,0,0.06173523942170905,1.0125599629544817
S000033429,Invesco Fundamental Investment Grade Corporate Bond ETF,4,0,0,0.12219044671170057,1.0242738020968931
S000069125,BlackRock LifePath ESG Index 2030 Fund,4,0,0,0.2462676544196015,1.010092453899927
S000072799,T. Rowe Price Ultra Short-Term Bond ETF,4,0,0,0.0027770374146827053,1.0322394834185484
S000080411,iShares Flexible Income Active ETF,4,0,0,0.047592131772877036,1.0292608568121362
S000080643,iShares iBonds Dec 2033 Term Corporate ETF,4,0,0,0.12117296574108818,1.0373308116222713
S000000614,High Yield Fund,4,0,0,0.06169302064899575,1.0367274182388417
S000001487,T. Rowe Price International Stock Fund,4,0,0,0.047027293557350816,1.029457667459315
S000004362,iShares Core U.S. Aggregate Bond ETF,4,0,0,0.005039554300250946,1.022158771499824
S000004514,PGIM Jennison Blend Fund,4,0,0,0.030410094770197318,0.997530749028826
S000005123,Fidelity Advisor Equity Value Fund,1,0,0,0.016358477791596805,1.036588491063186
S000005251,TAX MANAGED MULTI CAP GROWTH PORTFOLIO,4,0,0,0.01137544402791496,1.0186059761571171
S000009179,EQ/Large Cap Value Index Portfolio,4,0,0,0.004631397378329401,0.9724733459915517
S000029045,Hartford Real Asset Fund,4,0,0,0.01224057596909828,1.0287640993222553
S000036609,1290 VT Real Estate Portfolio,4,0,0,0.027061571079146952,1.0405849120123825
S000041167,VanEck Israel ETF,4,0,0,0.07549463447204695,0.9825147426887242
S000044691,Multimanager Aggressive Equity Portfolio,4,0,0,0.01215965169065303,1.0205680143138887
S000004997,Nationwide International Index Fund,4,0,0,0.06998473826828955,1.050938668126752
S000022923,SPDR Portfolio Intermediate Term Corporate Bond ETF,4,0,0,0.10715901017682818,1.0228369539185636
S000033730,Defensive Market Strategies Fund,4,0,0,0.3052179534332865,1.0203718554089645
S000049460,International Equity Index Fund,4,0,0,0.07247018102007655,1.0535203080770499
S000055368,Fidelity Series Small Cap Discovery Fund,4,0,0,0.07270694126214364,1.0117204664631534
S000004423,Ultra-Small Company Fund,4,0,0,0.18836247951293636,0.9995050187642334
S000060814,Invesco S&P 500 Equal Weight Health Care ETF,4,0,0,0.06448933388028158,1.0208291611713247
S000062079,Fidelity Low Duration Bond Factor ETF,4,0,0,0.0033861261558871384,1.0242069469002117
S000079198,iShares ESG Aware MSCI USA Value ETF,4,0,0,0.023601820743198276,1.0142647838044905
S000002250,"BlackRock Emerging Markets Fund, Inc.",4,0,0,0.015083514536370093,1.0273714206114535
S000032780,BlackRock LifePath Index 2040 Fund,3,0,0,0.014895193203156739,1.011079004590612
S000047761,Innovator IBD(R) 50 ETF,3,0,0,0.1937630210419779,1.0038714856241107
S000060799,Invesco S&P Smallcap 600 Pure Growth ETF,4,0,0,0.27123864687713267,1.0229227393128413
S000062159,iShares ESG Aware U.S. Aggregate Bond ETF,4,0,0,0.0040276231767216435,1.0243968419311698
S000072084,AdvisorShares Gerber Kawasaki ETF,4,0,0,0.040141070302501865,0.9620596806574053
S000072763,MassMutual Global Credit Income Opportunities Fund,4,0,0,0.05356625235860883,1.0192195697045872
S000075229,ActivePassive U.S. Equity ETF,4,0,0,0.03506878669532529,1.0111533223578006
S000000230,Invesco EQV International Equity Fund,4,0,0,0.04185197205000563,1.046407020760036
S000001438,THRIVENT MODERATE ALLOCATION PORTFOLIO ,4,0,0,0.002289761098719172,0.9999125657911857
S000003654,JPMorgan Mid Cap Growth Fund,4,0,0,0.02601789968049405,1.0207819044255697
S000009751,Federated Hermes Kaufmann Fund II,4,0,0,0.015239892439346559,1.0461054408250041
S000011995,Invesco RAFI US 1000 ETF,3,0,0,0.038768062374990676,1.0191165658375057
S000012756,VANGUARD MID-CAP GROWTH INDEX FUND,4,0,0,0.002676197336908983,0.9821122613573784
S000026009,Emerging Markets Portfolio,3,0,0,0.004618965978437472,1.0216841951561455
S000033156,Schwab U.S. Aggregate Bond ETF,4,0,0,0.0008785207861105159,1.0211690552436112
S000040915,Invesco Global ex-US High Yield Corporate Bond ETF,3,0,0,0.07352817899458897,1.0315610585806394
S000057031,Virtus Seix Total Return Bond Fund,2,0,0,0.010633945691689095,1.0181054535519578
S000057286,Fidelity Large Cap Stock K6 Fund,4,0,0,0.015057504287295055,1.016147485813791
S000059335,Inspire 100 ETF,1,0,0,0.0019682571786504258,1.0431379370325273
S000062551,Invesco BulletShares 2028 Corporate Bond ETF,4,0,0,0.17100828925304484,1.0238938441032601
S000063105,Fidelity ZERO International Index Fund,4,0,0,0.005307907989303863,1.0426710287168557
S000063139,iShares BB Rated Corporate Bond ETF,4,0,0,0.1412096460876824,1.0406775787649154
S000079726,AST J.P. Morgan Fixed Income Central Portfolio,4,0,0,0.02902901788989761,0.9696119594711543
S000029046,The Hartford International Value Fund,4,0,0,0.05037940151071527,1.0252060565180863
S000064060,EQ/Invesco Moderate Growth Allocation Portfolio,4,0,0,0.015527024619839553,1.0210717340962774
S000006610,International Value Fund,4,0,0,0.032213154585877854,1.052629103877983
S000022364,VanEck Natural Resources ETF,4,0,0,0.21188771696358435,1.0173635536344339
S000006977,SPDR(R) S&P Bank ETF,4,0,0,0.06556420737866273,1.0137678995430406
S000006990,SPDR(R) S & P 600 Small Cap Growth ETF,4,0,0,0.2145465702572943,1.0116982408654833
S000007118,Fidelity Growth Strategies Fund,4,0,0,0.029731260816128337,1.0025728845769206
S000009200,Global Resources Fund,4,0,0,0.060114088790791456,0.9734315611098293
S000010886,Saratoga Technology & Communication Portfolio,1,0,0,0.03171007494200203,1.0202094515980527
S000011478,MML Small/Mid Cap Value Fund,4,0,0,0.10213722549093547,1.0199031650873684
S000023782,AMG GW&K Small Cap Core Fund,4,0,0,0.14726810852384306,0.9902753209970652
S000007796,Transamerica Bond,4,0,0,0.015703407980563678,1.0187759328379102
S000037042,iShares Short Duration Bond Active ETF,4,0,0,0.038675022349653136,1.0293701667184596
S000079688,Fidelity Disruptive Medicine ETF,4,0,0,0.1215710097012638,1.0240025263813486
S000004329,iShares U.S. Technology ETF,4,0,0,0.01974522420748121,1.0197408295558636
S000005597,George Putnam Balanced Fund,4,0,0,0.005948819855025543,1.0207071201481175
S000006820,LORD ABBETT BOND DEBENTURE FUND INC,4,0,0,0.016777470635406275,1.0217713656877514
S000007104,Fidelity International Small Cap Fund,4,0,0,0.01428506511926056,1.058004260595537
S000008481,Carillon Eagle Mid Cap Growth Fund,4,0,0,0.005464646239654068,1.0174646788690709
S000052853,ALPS Active Equity Opportunity ETF,3,0,0,0.02598266446005096,1.005251693911191
S000053579,Victory RS Select Growth Fund,4,0,0,0.04492546702597139,1.020667888413765
S000065345,iShares iBonds 2025 Term High Yield and Income ETF,1,0,0,0.015075482814884859,1.0389160951559644
S000077112,iShares Environmentally Aware Real Estate ETF,4,0,0,0.034405408424919674,1.0459900936653848
S000003812,Leisure Fund,3,0,0,0.05384175981799993,1.0164590726074278
S000004287,U.S. Total Bond Index Master Portfolio,4,0,0,0.048822816791150116,1.0268936279042145
